0,1,2,3
248.45927,131.6862,-1.43494272E9,10.59338
461.31616,160.69017,6.9452525E8,47.114197
316.751,450.06656,9.8722144E8,10.969093
274.88812,62.518764,1.29785584E8,70.98945
1.9617124,274.46402,1.14138384E8,108.80956
268.15195,453.46872,4.14251616E8,18.945354
238.34119,273.89264,8.3846906E8,17.127972
49.598473,208.13184,-1.54494566E9,13.700266
324.4351,233.99536,-2.83027712E8,14.377951
224.78957,134.67436,6.1012787E8,19.822561
134.93814,72.96966,5.23824096E8,25.291445
82.74041,344.8773,-6.8515664E7,11.665166
8.093707,392.3827,1.43074304E9,19.689945
136.70073,3.3388941,2.12031962E9,10.97784
139.4522,496.98123,-1.21650394E9,8.141071
276.49136,154.8657,7.5511104E8,12.89971
282.24362,437.3198,1.29981171E9,14.860812
275.89005,112.71248,1.27515226E9,8.855678
90.30815,149.18384,1.72792243E9,19.532665
144.40955,193.78526,6.3688832E8,15.982687
290.58853,39.179955,2.57133536E8,21.961521
221.40274,143.00693,-1.99082368E9,20.74211
220.9989,343.7311,-1.16657344E9,5.8744154
378.1987,440.5953,1.04795104E9,12.340633
298.86557,30.358711,2.49930992E8,15.746673
392.42465,13.974595,5.36072928E8,55.172653
32.264267,498.60278,-1.00227936E9,25.007414
49.396816,27.055506,2.66817008E8,25.691715
211.28966,102.73211,1.90462848E9,22.228249
390.05884,287.99152,-1.76160768E9,19.550898
343.2065,269.19205,-9.1445754E8,6.1261144
420.62933,176.59601,4.14405984E8,30.917616
473.03842,230.19914,8.8986419E8,19.142426
75.6883,231.53664,1.4371104E9,13.446252
429.45584,331.12372,-1.93897203E9,9.791988
302.27716,55.49984,8.5147648E8,13.67975
268.33304,17.200954,4.5073968E8,52.85816
382.7952,448.7973,1.03498586E9,18.773903
428.18652,417.8842,1.17853696E9,7.623829
223.4184,44.8979,-2.04749478E9,18.09551
342.1364,303.77466,6.1457875E8,11.211053
287.3606,147.84865,1.37784448E9,11.721141
487.1697,272.74805,6.9878419E8,52.845184
450.89633,34.742035,1.9422167E9,16.70568
382.40982,401.91312,4.01913984E8,25.568882
490.93777,133.5948,1.18020646E9,10.688277
392.5802,97.87418,1.15378854E9,6.7887683
284.52084,46.42872,4.08263872E8,44.023388
334.99988,394.97055,8.260553E8,20.755846
248.32507,198.65016,1.76043085E9,9.996934
374.85516,198.9908,-7.2585024E8,12.568915
417.9415,310.38275,2.26713632E8,26.454437
260.12347,164.76384,-1.76493568E9,5.1776586
285.89648,464.67346,1.36100966E9,18.273983
226.02971,61.567337,1.57164851E9,18.061132
469.78033,186.63104,4.10119136E8,22.885406
257.51813,374.13632,-1.89501722E9,23.013025
147.16713,175.59735,9.1435565E8,9.839138
233.65492,7.964435,-1.75409843E9,23.309814
171.11406,169.18341,1.49165888E9,11.549599
374.75024,383.73975,1.06762534E9,13.221727
432.86227,150.84557,9.8414611E8,13.675437
324.69824,463.90793,-1.94331699E9,11.673401
136.86855,337.83914,8.614384E8,9.188236
443.66827,153.23593,1.0531463E9,8.900427
110.93157,87.691315,-5.9561011E8,17.741634
345.14078,60.911488,3.0894992E8,21.328299
427.19113,189.6104,6.3457517E8,15.22072
244.11604,93.02274,1.48133427E9,21.623537
330.37372,451.33047,1.15763405E9,12.103519
418.32614,445.61194,-1.91258778E9,10.984958
379.6166,207.55693,8.7811686E8,12.142269
464.99045,316.34726,3.71111264E8,8.174975
36.28889,447.36276,-1.54053786E9,24.163795
40.632904,319.78732,8.447127E8,7.6480155
221.34715,491.84204,8.4137037E8,26.696316
195.74303,401.08655,2.59157632E8,10.00974
82.95032,360.00275,-1.52779891E9,14.766437
97.7719,164.89113,2.06133517E9,23.666475
147.04463,315.09506,1.86461536E8,16.665512
253.25975,411.4501,9.988889E8,17.992252
275.13745,133.90742,7.962711E8,6.353651
367.4143,280.92657,-1.99344614E9,13.556388
275.91833,137.18721,4.28258304E8,13.761281
326.92255,114.31734,-6.392153E8,9.712029
100.276184,58.875977,1.0438823E9,27.699825
59.110397,48.635822,8.7781254E8,26.25659
107.93102,133.66264,9.2214746E8,22.951513
436.45352,268.173,-2.03760499E9,9.6803875
136.44182,74.11096,4.9281168E8,19.449871
239.85638,455.34064,2.6537752E8,14.2611685
306.98215,19.998974,8.2673754E8,4.746216
353.4073,312.6077,7.8872576E8,15.597799
213.852,363.00443,6.662535E8,7.545565
220.51187,374.16144,2.07255744E9,9.496151
330.73697,171.96806,1.95797466E9,14.1428795
422.7687,245.66925,1.60724211E9,7.373702
225.69519,394.81287,1.07150246E9,13.093803
293.5442,305.8855,1.53181402E9,9.26031
333.60056,23.7415,1.63739098E9,7.4716988
392.144,213.93289,1.74052595E9,17.465975
360.7644,156.92404,1.92442278E9,12.86179
240.22476,389.89365,9.3149677E8,15.89134
319.55823,340.84787,4.30875008E8,37.543972
449.06647,370.6533,1.60246336E9,15.63748
194.46834,96.06862,-2.1376832E9,16.3386
344.59546,299.13135,8.5218502E8,11.709033
444.0293,480.43433,1.8800439E9,7.189547
436.88153,234.1635,5.3553456E8,11.109663
25.37357,386.7113,5.5569152E8,38.82084
64.56189,499.86713,6.9517683E8,13.762262
172.0423,463.03323,1.50233075E9,16.874939
177.19023,290.68976,5.7042586E8,15.113148
67.83858,448.5037,3.9241792E8,16.636366
296.09103,299.42624,-2.07004838E9,9.052252
322.06958,124.29603,-2.04742464E9,19.311123
12.043276,53.75854,6.616311E8,25.503668
387.29797,146.07433,1.05243104E9,13.876421
50.36863,51.513557,6.7807398E8,36.093983
219.0203,281.10013,1.07092595E9,18.363684
450.31015,7.5048413,-1.15201766E9,4.4459686
349.01697,299.39868,1.5213216E9,4.7237163
486.72864,349.03168,1.26731712E9,19.20595
270.33185,69.06611,6.7208864E8,19.92199
365.84842,311.76788,7.306976E8,14.608234
66.67732,499.97946,3.61349248E8,34.523506
288.01056,188.6876,-1.5328425E9,11.429133
58.12621,154.34734,-1.55660048E8,7.620827
212.56926,429.66217,1.56056781E9,8.780037
315.9015,221.70865,1.04573222E9,9.2802925
200.13582,67.09415,4.2441824E8,11.963179
409.3388,121.65368,-1.0583591E9,12.448731
432.80118,86.02435,4.25327808E8,26.560598
99.715546,217.33453,1.52322816E9,9.539725
310.882,20.687199,1.38586534E9,17.747107
360.71686,382.86118,1.64675046E9,11.375892
248.60054,55.066994,2.2665776E8,14.169696
223.80971,25.800787,1.17828045E9,6.3161416
250.1389,392.62143,2.03091891E9,8.134098
120.15365,338.5511,1.23736666E9,10.601142
402.61627,159.30858,1.0517383E9,14.836233
180.75392,50.54135,7.215895E8,16.75844
394.23077,0.0,-1.01800493E9,11.871563
461.41864,423.75342,-1.5936832E9,8.025649
154.67883,129.64946,1.70688512E9,11.142193
289.30057,0.17772716,4.7166736E8,11.065677
333.3448,158.70363,1.13285581E9,12.159048
480.57617,417.63538,7.4859763E8,55.58316
189.81868,149.1445,-1.59784384E9,5.288999
188.77449,375.3242,4.05326368E8,15.084996
148.76164,402.85666,-1.795088E9,5.986961
49.92913,103.45301,2.02439488E9,20.9972
381.1808,390.5903,1.46739955E9,15.016846
284.82697,456.55936,3.24450624E8,18.16169
450.82822,375.06714,3.49885504E8,10.238087
424.64688,208.80658,7.7012621E8,15.385986
422.58475,100.372185,2.10453133E9,7.8831234
154.53244,172.04736,2.14378253E9,14.363824
213.14453,478.16086,1.6203529E9,9.058207
415.89722,169.85782,6.2612493E8,14.249341
430.4304,200.45229,-1.75138406E9,13.469109
320.72864,312.53577,8.7827347E8,5.724206
132.63678,400.3212,7.0121248E8,8.7018795
190.32616,368.71945,1.53553498E9,6.9435205
420.5826,332.74167,1.08411776E9,8.542273
287.77988,183.4427,5.16615232E8,25.984232
119.38207,31.807713,4.936512E8,18.373545
388.69702,461.56784,4.47339776E8,19.725447
207.03738,182.04944,2.420848E7,4.640663
381.08887,83.19453,-1.55145485E9,17.268328
476.23593,94.00227,1.2428073E9,9.095374
167.59723,171.7979,9.3386451E8,11.421958
384.629,215.2975,1.87644326E9,9.384101
311.6658,178.35838,-6.7387686E8,12.827247
318.07083,198.86784,8.9875008E8,8.740631
282.41782,110.02327,6.3205613E8,7.993387
285.9901,379.96063,2.25356E8,17.314798
400.11386,363.53616,3.39729568E8,10.2648945
405.33966,73.05299,1.38140646E9,23.130787
282.596,444.07077,3.32821344E8,26.278591
313.7034,119.66924,2.2597712E7,5.420573
339.91898,230.54242,7.6605062E8,20.884457
132.22871,399.7062,7.3845242E8,11.896168
27.442585,210.30281,1.9138711E9,18.963972
118.0593,414.00455,-1.40382541E9,21.148623
330.72745,490.1715,8.5254035E8,27.750195
95.28826,460.29608,1.15901978E9,26.026108
465.44928,61.537815,-1.56586867E9,9.4991255
359.3465,443.65628,9.5809619E8,15.003833
327.20047,323.89267,-6.8246496E8,5.8777957
92.92604,381.40433,5.34844064E8,12.533873
32.981297,133.57347,-1.48725453E9,25.611757
243.96156,33.548897,1.27744832E9,8.081791
306.55267,290.5125,1.55102528E9,6.6866565
449.02277,103.83442,5.34043616E8,11.50918
56.883232,87.31566,1.90616486E9,14.316365
244.88551,99.128296,5.3848774E8,18.464897
81.6805,166.4929,-9.743561E8,11.824773
365.93085,153.98586,-5.9005018E8,15.641075
380.51947,309.59787,5.6529498E8,15.942713
149.45134,412.7956,-1.58159424E9,10.040292
389.69748,44.62458,-1.16927232E9,5.3696175
178.04802,448.91803,-1.08018368E9,22.274153
161.75317,400.30292,1.2691031E9,9.033685
249.97551,360.98444,6.1182758E8,23.620579
420.5744,250.72948,9.6640557E8,16.041712
2.9765463,100.66267,6.2643731E8,19.265366
199.3239,25.566832,-1.7968713E9,9.923107
74.52387,188.31938,9.2222842E8,22.359964
298.71912,217.5874,1.75974387E9,12.101252
173.21242,260.43152,-6.0835725E8,6.245681
0.6991867,90.27798,7.4300461E8,25.46336
444.06686,225.0887,-1.31674931E9,17.051714
47.597755,283.71445,4.81787168E8,24.292974
451.56317,400.74112,1.49379072E9,11.786424
302.43152,294.9585,7.1072685E8,6.289339
395.25073,384.1949,-1.0552489E9,5.484379
151.19351,483.78555,1.58050637E9,9.344252
461.41016,345.82385,-1.77836749E9,12.687332
86.73868,153.62633,9.3789414E8,13.413055
307.38153,109.27007,2.21338816E8,26.43871
465.4039,152.99657,1.62107635E9,15.481356
450.73355,317.68063,-1.45952512E9,6.566011
239.43237,475.82312,-1.69276979E9,11.466603
326.57498,117.45274,1.32492659E9,24.057562
293.6178,238.54828,-1.94995341E9,8.819418
126.68996,456.51852,1.0819607E9,9.050057
48.953228,268.72214,-1.15971187E9,4.7050443
351.28854,40.788094,9.6036019E8,5.821062
158.51457,395.46457,9.210073E8,24.060785
344.2785,326.54922,2.03005338E9,8.599034
35.61214,186.92514,-1.64086374E9,13.01354
25.923372,438.79102,9.9680486E8,24.819517
60.6056,390.49854,-1.43835802E9,16.82908
194.08267,40.036198,1.46862106E9,15.748513
261.47147,110.48897,2.77071936E8,49.384132
17.42463,63.671097,7.2716333E8,7.673721
93.70887,315.99985,1.00143168E9,10.577807
296.19327,338.87787,8.4601184E7,26.142603
336.5248,93.08492,5.7405568E7,37.42046
467.90448,0.23394048,8.2745875E8,9.823156
418.73615,158.17258,1.4212137E9,12.77953
456.43387,447.52835,1.4124009E9,7.287555
482.41452,478.69235,1.20256602E9,14.098422
235.31734,33.241108,2.5453592E8,18.002846
398.4736,412.38986,1.614264E8,9.854148
57.58364,246.44902,-1.91660032E9,14.734862
46.61739,377.42877,1.83850598E9,2.0098395
18.2198,419.9697,3.1773424E8,14.302248
410.84204,482.20932,1.39674688E9,9.650034
309.92612,456.03003,1.82161754E9,10.704466
2.7948847,382.97318,1.36422502E9,10.836967
388.1246,468.68146,4.6870064E8,22.61904
103.828125,328.4732,1.27417331E9,10.9156475
128.56818,357.982,1.57073062E9,5.2710524
394.2975,121.05585,-1.76311411E9,11.246568
253.06815,68.16945,-1.04406483E9,27.748081
19.23777,138.30502,7.491671E8,19.249317
212.10068,443.11646,8.6582387E8,15.060734
117.201645,180.6708,-1.17048973E9,4.8442492
187.29936,20.736998,1.9089216E9,7.0255146
480.95386,447.77124,-2.04659635E9,8.634425
174.98863,384.54828,1.17112909E9,1.0
99.70008,98.29965,-2.03649882E9,4.1849914
162.32037,360.33887,1.36583578E9,37.982925
303.00568,0.7588692,1.12208461E9,16.337837
371.63065,249.9193,5.32047264E8,14.736404
498.48157,186.88257,1.46725978E9,21.322168
167.09549,194.04393,-9.2336448E8,1.5079796
357.34482,200.0724,6.9374765E8,13.163424
228.85239,94.07388,-1.5654112E9,23.045855
32.796722,496.50797,9.106576E8,36.790424
187.46307,282.69504,1.4374272E9,5.253653
12.44581,132.20155,8.3666509E8,27.413704
303.368,491.35196,7.7311155E8,2.324126
432.2216,5.936919,-9.169408E8,4.939617
118.032074,104.9588,-7.0990349E8,1.2464392
295.7293,0.69389546,7.4627046E8,11.817976
40.340183,94.19709,2.39537952E8,18.718851
498.99643,16.147161,3.90257152E8,8.648748
386.9254,296.5703,9.3967904E8,20.819216
322.8704,251.82396,9.8761414E8,14.268783
211.02911,316.4814,1.56644147E9,13.296881
272.24246,221.832,1.60681165E9,13.951813
223.85988,151.72368,-1.49019981E9,10.606579
149.38379,62.418915,-1.97812E8,1.1584766
422.56323,30.966064,3.7263808E8,3.631669
278.07034,452.81763,2.97300384E8,12.06956
434.5823,382.97687,2.08986752E9,6.6382313
426.94824,308.36523,5.844256E8,16.916628
133.1219,269.17303,1.2705993E7,5.6098576
394.48087,288.513,8.0635494E8,32.18078
477.2926,184.24245,5.6307654E8,19.544317
374.04684,223.3461,8.1483821E8,1.5401772
58.10295,15.744951,6.631968E8,3.8010862
154.43701,55.641514,-1.5212183E9,9.638516
450.17917,62.413162,1.29329894E9,27.061481
160.06317,28.514616,-2.03915763E9,7.790492
8.645095,27.689491,1.20106112E9,21.752617
408.23575,112.97482,1.65760205E9,8.617367
240.24785,422.05597,3.15703008E8,23.735107
350.85275,9.705431,1.31428941E9,18.21207
262.81522,27.122768,8.4997082E8,11.1780405
262.57217,120.52454,1.73608986E9,8.584112
331.24356,306.58936,4.7856052E7,31.423761
365.3776,50.649014,-6.1433434E8,2.1835384
438.24973,401.81586,-1.97929754E9,8.137359
272.8043,427.5182,1.22476339E9,20.249107
396.05093,30.863987,1.9845911E9,5.396432
254.49841,205.17934,1.05116845E9,11.755811
491.42123,115.54538,4.62108032E8,8.175789
218.79308,457.13898,9.3954765E8,13.057055
353.232,195.7991,-1.06741434E9,5.384565
83.34328,351.3976,-1.41085261E9,8.0217285
409.77203,106.962494,2.11306304E9,10.344362
383.7213,339.65015,1.26630912E8,27.480938
206.55194,179.43962,2.11455501E9,8.722723
444.45474,380.63684,6.3422784E8,13.430531
45.70817,263.0812,-1.83355456E9,7.9256654
246.11363,314.47702,8.625376E8,9.409666
412.6526,0.01577288,1.80258304E9,8.931041
445.02786,249.62257,1.89939277E9,6.57679
424.2476,495.72726,-1.33374528E9,18.40451
168.24722,471.91086,-1.8981449E9,3.9290307
296.94803,111.895096,-1.41586112E9,9.178415
326.98807,193.46056,3.29015744E8,16.969975
191.83034,408.1069,1.9225929E9,9.342512
134.4404,159.39265,-6.2427149E8,10.304248
479.70886,299.6276,1.48953328E8,1.4826293
1.556352,75.37018,1.05064979E9,22.167856
90.53031,293.9583,-8.2347962E8,6.148052
485.26883,459.338,1.88151091E9,7.010019
148.36247,50.274006,8.2163507E8,12.834157
178.90398,137.75276,9.3801504E8,10.358842
409.38992,132.74057,6.502496E8,18.250288
179.21457,199.20601,8.6651699E8,55.320198
360.8197,427.01492,1.8717495E9,14.424934
93.37342,99.29507,1.61550771E9,7.447486
193.60785,467.50308,9.6236544E8,29.98359
155.63513,450.02786,-1.97850906E9,10.533762
180.22543,419.49915,1.44366106E9,6.576362
448.4628,200.04776,-1.57743072E8,12.633917
324.6135,434.32394,1.51120538E9,8.3133135
151.40283,26.036375,6.7425843E8,29.526535
141.42203,429.10873,-1.26843827E9,5.4498158
254.29578,361.8947,2.81697504E8,26.369898
181.42316,131.57002,1.86235546E9,4.3958654
80.498,216.02246,2.53793056E8,15.346587
176.81563,102.225266,-1.81891686E9,7.1793036
468.547,325.44183,1.56386E7,2.1504164
78.33067,232.50195,1.2739808E9,14.489974
225.58241,63.61428,-5.8468429E8,9.560183
328.24014,27.365587,-3.01034656E8,7.7975483
282.32843,460.76117,2.00590349E9,7.2059927
264.52487,26.149193,1.24588557E9,11.988681
442.20145,180.54918,-1.39886592E9,10.913177
345.61917,234.15573,4.82213888E8,10.2348
44.360382,224.19739,9.7001062E8,16.32897
434.3233,477.88724,4.84170496E8,7.9138503
117.19596,183.45685,-9.1001747E8,13.752653
204.19156,120.6151,3.9410624E8,6.3734183
442.44635,469.3514,2.09084378E9,13.235275
393.24936,212.26483,2.53651696E8,19.65882
71.91219,246.6456,-1.8989056E9,23.172836
445.57877,487.0136,7.4715712E8,9.467895
145.00133,423.85895,9.2899155E8,7.7915764
469.2459,130.572,1.01452262E9,9.364414
421.60834,278.4586,1.49417574E9,4.464092
391.68143,150.05592,2.65879744E8,13.473846
99.37722,65.069405,5.5693574E8,12.238186
375.70813,129.1106,1.43955136E9,10.517035
1.4180461,256.37357,-1.3865129E9,18.037697
81.07562,14.377387,6.2884614E8,14.466309
371.1465,137.54503,4.46685952E8,5.4773197
47.142284,146.75677,2.16383936E8,8.1635475
387.3111,3.3377783,1.14618739E9,6.8768167
417.06024,250.006,8.2126502E8,8.999294
285.23306,435.9411,5.8973555E8,10.350135
79.40811,40.203045,3.8861872E8,32.42895
66.073074,278.579,1.20531136E9,6.270751
239.18083,35.421978,7.2958195E8,18.662659
358.756,83.43237,4.44421312E8,12.65464
382.12442,231.95224,-1.02835949E9,9.391601
346.27686,160.19872,8.7240173E8,9.888014
96.25935,191.4303,5.21313728E8,12.356124
20.052322,82.36723,1.57938739E9,8.108672
1.3313609,301.8035,1.36198195E9,26.0327
232.42416,405.41162,-1.0051008E9,18.51144
148.51662,113.998146,-2.11511795E9,9.843906
154.19714,427.01932,1.32641114E9,7.0415235
474.4648,431.4128,1.27700147E9,12.854962
257.65158,267.00577,1.3034935E9,9.932554
115.34675,160.4951,6.0606739E8,9.852316
20.72604,19.33301,4.01059392E8,27.02008
373.97247,83.27015,9.5855283E8,6.2763405
137.61859,71.45782,-7.7628422E8,16.263931
130.90216,401.0795,1.7252169E9,5.543284
105.670944,136.58904,2.76294528E8,6.0356855
6.646732,90.716866,1.06031608E8,23.308786
273.2798,59.724537,4.1193024E8,11.56258
302.2571,134.10329,9.7234342E8,8.102733
187.34055,111.90767,1.24901056E9,10.722363
431.4233,270.3606,-1.28066291E9,7.647198
126.96424,278.04315,5.860233E8,24.009562
218.68964,308.05728,4.8391728E8,9.1798115
106.79029,307.27185,9.9319616E8,5.4709916
439.67584,191.69954,7.1608595E8,16.009634
351.69974,403.20923,2.75691488E8,14.726727
373.4131,435.17563,1.53890074E9,7.8680806
439.28134,149.03635,9.4332051E8,4.70049
223.02612,250.9282,1.86736115E9,8.484978
92.03042,416.30856,6.8692518E8,13.796054
194.15564,285.54742,2.12376717E9,6.258362
433.01212,17.35922,-1.88809805E9,6.573782
282.3716,0.14726174,1.33728973E9,10.324705
356.95218,198.92496,1.80963725E9,7.4891043
272.55334,348.21735,3.916816E8,22.098257
212.74019,405.78516,1.01957414E9,13.837817
262.50513,167.21962,1.7091977E9,7.737467
497.1011,498.8501,1.20466611E9,15.689437
475.85114,423.3374,-1.28499034E9,9.716091
387.5121,432.947,1.26014925E9,17.960196
361.74133,53.901775,-1.29182822E9,9.090258
222.23164,210.1618,1.0183385E9,14.887344
346.10806,175.01247,1.2227072E9,13.986268
190.24678,28.616745,6.1744813E8,23.53205
328.44025,61.833073,1.24924301E9,2.6437128
326.06235,191.0616,1.50218509E9,11.001417
64.12047,71.70017,-1.12254669E9,9.465472
170.29457,468.09332,6.3935452E7,77.16592
169.18298,468.2605,7.1748269E8,16.526348
116.27766,163.82101,1.08448973E9,24.985426
146.81274,94.41888,4.32670272E8,10.338347
102.2212,240.81352,1.26257456E8,5.0185513
379.60712,83.31686,1.8960407E9,2.9296088
421.52496,45.431133,1.22835098E9,13.07276
499.91418,306.5825,1.0225527E9,7.637925
300.26547,81.332344,1.03618163E9,8.397526
468.57233,490.31174,6.4400429E8,10.517006
499.28516,164.46681,6.9437984E8,4.389004
135.99493,63.561127,9.139945E8,10.830555
448.04675,265.01175,1.13605824E9,14.796173
340.06555,153.49211,9.3900749E8,10.842633
461.86142,196.979,3.24795872E8,14.745349
130.0625,301.70477,1.89469952E8,34.971928
237.13313,181.22188,6.4656326E8,2.1717756
32.49386,164.10852,6.1476205E8,20.545506
13.8342,487.68967,7.0467149E8,8.702503
329.46683,171.00296,-7.2126336E7,9.365191
192.60307,495.15536,1.18767334E9,7.160031
162.59639,22.368313,1.70712832E8,11.335208
77.72977,370.2691,-2.01599757E9,6.6634727
459.50482,472.11246,5.4330048E8,10.303219
249.41106,445.42154,1.59635174E9,28.984581
97.93411,362.6768,2.45185504E8,4.749254
281.5222,450.32684,1.25429752E8,21.23301
386.82263,71.73125,3.05439744E8,30.106266
362.13306,230.30954,6.3176077E8,10.553582
173.6922,152.61198,1.03660896E9,9.536712
236.0204,388.38144,1.18108326E9,11.1113
155.10008,416.88043,1.29442906E9,15.895294
496.13748,478.7977,2.22401184E8,21.145422
208.49518,144.3029,1.5968896E9,11.613416
354.55743,181.2159,-9.9807475E8,6.4696937
330.63583,300.91476,1.1654816E9,5.458786
354.22366,75.74859,4.00692928E8,6.1020055
186.87509,45.647556,1.53618688E9,10.47276
255.5263,248.20259,1.09038477E9,10.869049
433.99405,333.7606,3.13974336E8,19.147413
172.27336,54.686623,1.58621875E9,11.578872
256.92102,224.94649,9.5255642E8,4.8280363
390.9567,339.04736,-1.81110861E9,5.258056
213.63628,362.05188,-9.3293587E8,6.8578415
10.647464,131.83806,3.34181312E8,14.355758
401.23877,91.84374,7.1189472E8,21.02529
94.76311,51.318924,9.7643994E8,6.7897463
86.724495,42.56748,3.99343712E8,21.057505
84.2119,210.67488,9.8655546E8,14.812208
360.08786,462.23572,5.5121466E8,7.538842
180.43773,167.68257,1.4744224E9,7.844439
155.28607,390.86044,4.91670912E8,15.25525
208.25941,183.663,-9.2367878E8,4.54764
334.77094,477.59955,3.2407088E8,18.484781
61.15315,188.03491,-5.04493984E8,7.124348
97.73777,5.1105533,-2.12628672E9,4.7561088
344.4093,380.9319,1.16493811E9,14.526232
138.4712,278.44644,1.2015456E9,10.252347
349.69043,493.8483,1.60900896E8,43.22161
305.22577,155.14366,1.03952224E9,19.643633
311.1928,397.92136,2.13196672E9,6.8621492
233.6198,99.64028,2.70548928E8,6.8039756
377.54807,94.91457,7.3323162E8,6.318716
86.49479,210.16542,1.95525926E9,7.804238
435.59814,384.64407,1.39949478E9,9.964356
337.47107,289.19266,8.373239E8,7.773579
450.38782,143.21725,9.0090419E8,14.728933
317.67386,91.81558,-1.09518285E9,6.477275
102.28225,351.73352,-8.7480998E8,9.055333
344.23264,252.5439,1.46596826E9,8.560434
445.97098,476.76453,1.71347174E9,8.851755
195.26923,446.05753,-1.47538074E9,6.120087
165.96046,467.2004,1.65357984E8,32.03616
441.95724,214.1362,3.93256608E8,13.390606
421.60687,282.4685,2.09782579E9,6.5381384
335.42218,443.5746,-1.77685504E9,10.037868
430.8332,386.1803,1.73826829E9,7.3651094
403.7755,257.50522,1.10134272E9,7.7012424
445.6318,41.558147,3.94093472E8,11.18204
70.8188,211.54955,2.12748352E9,9.076277
437.84753,186.59613,1.72390259E9,6.644598
419.31192,382.05176,-1.09030477E9,11.860925
113.00463,122.4221,1.08318234E9,8.0828495
349.64087,367.9506,2.69035776E8,14.859906
96.48586,173.11784,-1.02541139E9,12.215673
483.99362,453.23233,-7.8259341E8,7.1289067
282.22327,349.34232,5.8695104E7,5.7060366
121.98462,165.90697,2.02102208E9,6.979171
435.65335,311.2535,-7.359401E8,9.084555
349.0054,27.261683,-5.5870528E8,7.9542494
162.58214,96.761765,-2.01755008E9,4.350784
411.89307,36.828175,4.805416E8,20.342897
110.75328,152.19072,1.50942515E9,15.41579
214.61723,460.488,1.89748838E9,14.260153
437.50446,482.42126,2.09802138E9,6.706601
305.7897,400.97913,-8.37504E7,5.3683577
177.59154,379.49304,-2.01959821E9,6.6086082
320.4633,83.005775,1.57699187E9,12.396469
439.2049,299.12323,1.0357129E9,7.5858016
324.29858,298.19336,1.74043277E9,6.927554
7.741137,443.72885,3.39618656E8,25.516714
358.88934,334.1092,3.21181376E8,9.427253
474.87698,424.09024,7.3497837E8,11.797748
418.17484,18.49943,-1.0501872E9,6.2146244
228.20035,124.664345,-2.10971059E9,10.6409
39.572533,478.1407,3.38000128E8,47.078297
251.44289,266.94867,-1.39871373E9,10.26409
240.46568,156.37126,8.5393043E8,10.270582
219.62355,110.22541,1.55008742E9,13.877456
396.9864,234.47914,6.9636416E8,9.116716
484.1151,387.3326,5.6743648E8,11.188046
191.10489,378.4511,1.97293312E9,1.0
248.14897,117.91619,2.09163187E9,14.758449
217.16063,199.2017,1.69123507E9,11.895635
300.41922,176.93442,2.66834928E8,19.549618
434.66357,440.24124,8.3222259E8,35.572964
237.47993,203.62474,1.25521101E9,13.44568
398.78644,54.68521,1.6924304E7,10.228409
198.87836,34.92904,1.2195415E9,14.1656475
125.92032,103.738396,-1.00811304E8,13.34525
360.14615,175.7632,-1.26166464E9,9.957733
63.492447,52.483448,1.34352205E9,14.09296
303.13007,54.382694,5.22596064E8,15.460578
333.33585,159.58798,-1.81331149E9,9.012628
411.1204,259.06018,1.01797478E9,9.328226
41.10597,7.514965,5.25831232E8,30.844418
239.53651,212.21385,-8.401447E8,9.026415
186.25421,372.71506,8.3603283E8,4.860921
173.57187,251.8349,-7.0631008E7,4.1620774
429.65637,377.80734,3.85933632E8,1.4478395
145.76839,61.86608,4.06883488E8,12.575001
93.66255,124.2091,-9.2868557E8,2.5212002
280.8839,493.56177,1.43193126E9,10.529677
351.88138,332.93582,1.0698423E9,8.301883
496.56195,321.4908,5.8175187E8,7.140488
260.04254,85.50265,1.6906432E8,1.9055744
307.0885,365.38702,2.45123056E8,10.990855
341.77176,266.53165,1.86971792E8,5.7190003
258.58554,134.6907,9.1962598E8,10.6342745
104.77992,309.57922,-4.07420288E8,7.378551
485.92593,58.230907,5.8735283E8,12.026397
61.63184,312.2651,1.76405709E9,28.077423
370.41666,136.7641,-1.83277734E9,3.1433246
320.3312,343.5787,1.37607194E9,3.0689483
441.056,460.3165,5.9115808E8,13.128225
253.07402,421.77042,9.5645933E8,8.490813
176.3987,366.74243,1.47027866E9,1.0216693
323.91852,27.833511,9.7791104E8,7.119688
397.1202,135.85374,5.01959808E8,6.864279
292.5709,101.612495,1.04047002E9,9.132267
104.623215,38.29929,1.47749248E8,33.93315
417.90845,104.45256,2.5168112E8,3.4376001
435.81503,351.9511,1.61305907E9,10.124494
419.32193,453.20764,8.9304621E8,12.24651
135.23792,466.34442,1.90787187E9,8.512654
350.9938,136.3976,1.0531632E9,19.025696
109.72684,183.97345,1.18271629E9,8.651801
475.8748,150.3517,2.45674992E8,35.468616
338.99887,290.48648,-1.83581555E9,7.04029
247.6805,154.98874,8.8927981E8,4.4372015
113.05248,179.90004,-1.7469431E9,7.293201
122.90738,404.42905,1.31159347E9,15.727082
389.84314,235.10468,-1.9518921E9,11.125254
425.06732,390.53656,1.88754931E9,13.346652
471.86133,9.071598,-1.01037779E9,13.5974455
294.47778,158.06807,8.8486208E8,12.5628395
296.68967,160.8101,7.8497402E8,16.610476
413.21698,370.5457,-1.11452378E9,7.216077
21.187166,321.67432,4.96761728E8,16.096056
296.77094,243.983,2.26449376E8,12.491243
223.15599,164.63605,-7.1476832E8,6.2886195
